Date,V1
2019-08-12,27.26839375
2019-08-13,27.4667291666667
2019-08-14,27.8577625
2019-08-15,26.1476625
2019-08-16,25.0270354166667
2019-08-17,23.99555
2019-08-18,24.503375
2019-08-19,25.4913020833333
2019-08-20,26.0769604166667
2019-08-21,26.25241875
2019-08-22,27.4246916666667
2019-08-23,27.7782083333333
2019-08-24,27.6411520833333
2019-08-25,26.7986916666667
2019-08-26,26.8085875
2019-08-27,25.4680020833333
2019-08-28,26.9793270833333
2019-08-29,27.79006875
2019-08-30,25.7102895833333
2019-08-31,27.4303125
2019-09-01,26.5255520833333
2019-09-02,26.7669895833333
2019-09-03,26.6479104166667
2019-09-04,26.6084804347826
2019-09-05,28.46336875
2019-09-06,28.5784020833333
2019-09-07,26.9948479166667
2019-09-08,27.3395208333333
2019-09-09,27.8051765957447
2019-09-10,27.4851416666667
2019-09-11,26.6876520833333
2019-09-12,26.6380416666667
2019-09-13,26.5661395833333
2019-09-14,26.7864291666667
2019-09-15,26.29643125
2019-09-16,26.80555
2019-09-17,26.59835
2019-09-18,24.955775
2019-09-19,24.7151895833333
2019-09-20,23.9727083333333
2019-09-21,24.4331291666667
2019-09-22,24.0039333333333
2019-09-23,23.9370666666667
2019-09-24,24.1566208333333
2019-09-25,26.1697854166667
2019-09-26,27.17274375
2019-09-27,27.1728291666667
2019-09-28,25.141925
2019-09-29,24.6550291666667
2019-09-30,26.3308208333333
2019-10-01,26.1285604166667
2019-10-02,25.3666666666667
2019-10-03,24.99431875
2019-10-04,24.07346875
2019-10-05,25.1843791666667
2019-10-06,25.3502416666667
2019-10-07,23.6635166666667
2019-10-08,24.48841875
2019-10-09,24.1399020833333
2019-10-10,23.3672125
2019-10-11,22.8481854166667
2019-10-12,22.02674375
2019-10-13,23.2945979166667
2019-10-14,23.9240729166667
2019-10-15,24.7617916666667
2019-10-16,25.3765604166667
2019-10-17,21.0120666666667
2019-10-18,17.8962083333333
2019-10-19,22.81851875
2019-10-20,24.9950583333333
2019-10-21,21.61159375
2019-10-22,25.6030645833333
2019-10-23,20.2474541666667
2019-10-24,21.2705895833333
2019-10-25,25.0074916666667
2019-10-26,25.056
2019-10-27,24.7923979166667
2019-10-28,24.4781666666667
2019-10-29,26.267125
2019-10-30,25.64245625
2019-10-31,26.22100625
2019-11-01,17.9683854166667
2019-11-02,17.56208125
2019-11-03,16.8766354166667
2019-11-04,19.5525104166667
2019-11-05,22.6039625
2019-11-06,22.573825
2019-11-07,23.652575
2019-11-08,20.7009083333333
2019-11-09,15.7188770833333
2019-11-10,14.4071104166667
2019-11-11,16.43901875
2019-11-12,19.12074375
2019-11-13,11.2697
2019-11-14,13.7240041666667
2019-11-15,14.3561541666667
2019-11-16,11.519775
2019-11-17,10.03693125
2019-11-18,13.1060895833333
2019-11-19,12.7443541666667
2019-11-20,12.27915
2019-11-21,13.20809375
2019-11-22,15.7868104166667
2019-11-23,16.4382125
2019-11-24,16.5806520833333
2019-11-25,10.0743666666667
2019-11-26,10.7343958333333
2019-11-27,14.765625
2019-11-28,19.1795770833333
2019-11-29,14.8180104166667
2019-11-30,15.8379520833333
2019-12-01,19.6242895833333
2019-12-02,17.0138583333333
2019-12-03,7.14569375
2019-12-04,8.39482083333333
2019-12-05,10.4300125
2019-12-06,11.20913125
2019-12-07,12.93008125
2019-12-08,17.1124020833333
2019-12-09,19.029125
2019-12-10,18.5754770833333
2019-12-11,18.2841541666667
2019-12-12,16.5782583333333
2019-12-13,18.9496041666667
2019-12-14,18.7899209302326
2019-12-15,12.6003229166667
2019-12-16,15.4254875
2019-12-17,21.2497145833333
2019-12-18,13.2960770833333
2019-12-19,8.27399791666667
2019-12-20,12.3341166666667
2019-12-21,16.4002270833333
2019-12-22,17.7778979166667
2019-12-23,17.5027020833333
2019-12-24,14.5339604166667
2019-12-25,17.1626020833333
2019-12-26,17.2249645833333
2019-12-27,19.57326875
2019-12-28,20.7174125
2019-12-29,21.6271916666667
2019-12-30,22.6747416666667
2019-12-31,14.54426
