Date,V1
2019-08-18,92.4201680672269
2019-08-19,173.98125
2019-08-20,176.690588235294
2019-08-21,223.886083333333
2019-08-22,275.537520661157
2019-08-23,268.324836065574
2019-08-24,262.219262295082
2019-08-25,197.588196721311
2019-08-26,232.838739495798
2019-08-27,195.932583333333
2019-08-28,307.038319327731
2019-08-29,296.237685950413
2019-08-30,123.376803278689
2019-08-31,209.645655737705
2019-09-01,130.789834710744
2019-09-02,226.309426229508
2019-09-03,192.745327868852
2019-09-04,97.5029752066116
2019-09-05,197.924710743802
2019-09-06,258.281239669421
2019-09-07,247.296557377049
2019-09-08,248.855123966942
2019-09-09,234.652314049587
2019-09-10,223.429504132231
2019-09-11,209.604132231405
2019-09-12,175.516636363636
2019-09-13,151.673916666667
2019-09-14,197.010330578512
2019-09-15,179.383553719008
2019-09-16,201.976833333333
2019-09-17,211.50867768595
2019-09-18,153.376
2019-09-19,152.173613445378
2019-09-20,155.0375
2019-09-21,146.496416666667
2019-09-22,174.628833333333
2019-09-23,160.753583333333
2019-09-24,261.062916666667
2019-09-25,282.682148760331
2019-09-26,249.4415
2019-09-27,239.061680672269
2019-09-28,149.985371900826
2019-09-29,223.869834710744
2019-09-30,209.461176470588
2019-10-01,195.367438016529
2019-10-02,206.04525
2019-10-03,221.001652892562
2019-10-04,202.47652892562
2019-10-05,181.84875
2019-10-06,109.803178294574
2019-10-07,93.8121428571429
2019-10-08,93.4518518518519
2019-10-09,118.002361111111
2019-10-10,160.660833333333
2019-10-11,175.474444444444
2019-10-12,148.067013888889
2019-10-13,172.300069444444
2019-10-14,140.448819444444
2019-10-15,139.344305555556
2019-10-16,97.5915277777778
2019-10-17,116.470277777778
2019-10-18,42.5594444444444
2019-10-19,58.7195138888889
2019-10-20,154.227430555556
2019-10-21,48.9664583333333
2019-10-22,70.989837398374
2019-10-23,179.400104166667
2019-10-24,163.749298245614
2019-10-25,111.408015267176
2019-10-26,122.123958333333
2019-10-27,86.4172916666667
2019-10-28,152.528229166667
2019-10-29,124.0303125
2019-10-30,148.865428571429
2019-10-31,158.708125
2019-11-01,119.147569444444
2019-11-02,72.7295833333333
2019-11-03,170.159333333333
2019-11-04,82.3796527777778
2019-11-05,66.6549305555556
2019-11-06,116.159375
2019-11-07,89.33944
2019-11-08,30.99
2019-11-09,102.879479166667
2019-11-10,107.677708333333
2019-11-11,91.1816666666667
2019-11-12,93.6795833333333
2019-11-13,133.657636363636
2019-11-14,54.3921527777778
2019-11-15,28.7606944444444
2019-11-16,23.3753472222222
2019-11-17,33.13
2019-11-18,108.20625
2019-11-19,108.299375
2019-11-20,118.228582677165
2019-11-21,130.493854166667
2019-11-22,132.7590625
2019-11-23,132.351458333333
2019-11-24,136.917083333333
2019-11-25,142.772916666667
2019-11-26,156.086788990826
2019-11-27,146.188055555556
2019-11-28,152.195902777778
2019-11-29,150.149236111111
2019-11-30,148.012430555556
2019-12-01,103.328402777778
2019-12-02,147.676597222222
2019-12-03,111.119166666667
2019-12-04,118.110381679389
2019-12-05,175.553194444444
2019-12-06,170.919444444444
2019-12-07,140.826527777778
2019-12-08,135.414861111111
2019-12-09,165.530069444444
2019-12-10,161.214930555556
2019-12-11,80.1241666666667
2019-12-12,67.6438888888889
2019-12-13,54.6879166666667
2019-12-14,174.013611111111
2019-12-15,176.585069444444
2019-12-16,162.655972222222
2019-12-17,85.2328472222222
2019-12-18,170.914222222222
2019-12-19,162.286666666667
2019-12-20,117.243958333333
2019-12-21,121.2465625
2019-12-22,24.853125
2019-12-23,115.854895833333
2019-12-24,50.0292708333333
2019-12-25,111.469895833333
2019-12-26,102.979270833333
2019-12-27,128.927395833333
2019-12-28,98.2560416666667
2019-12-29,83.17125
2019-12-30,72.399375
2019-12-31,189.665
